paber	dom neutr	paberileht;leht;paber;0	0
paber	dom neutr	paber;0	0
paber	dom neutr	paber;dokument;0	0
paber	dom neutr	registreerimistunnistus;paber;paberid;0	0
pagas	dom neutr	pagas;0	0
pagasiruum	dom neutr	pakiruum;pagasiruum;0	0
pagasiruum	dom neutr	pagasiruum;pakiruum;0	0
pahandama	dom neg	vihastama;vihale ajama;pahandama;0	0
pahandama	dom neg	pahandama;0	0.25
pahandus	dom neg	pahategu;kahjutegu;pahandus;inetus;0	0
pahane	dom neg	vihane;tige;pahane;kuri;0.375	0.375
paigutama	dom neutr	seadma;sättima;paigutama;sätitama;0	0
paigutama	dom neutr	paigutama;0	0
paigutama	dom neutr	mahutama;paigutama;0	0
paik	dom neutr	paik;lapp;0	0
paiknema	dom neutr	olema;asetsema;asuma;paiknema;asenema;kükitama;0	0
pakane	vastuolu	pakane;külmalaine;0	0.125
pakend	dom neutr	pakend;0	0
pakk	dom neutr	pakk;0	0
pakk	dom neutr	vööritekk;esitekk;pakk;vöörtekk;0	0
pakk	dom neutr	pakk;bakk;pakiehitis;0	0
pakk	dom neutr	pakk;0	0
pakk	dom neutr	pakk;postipakk;0	0
paks	vastuolu	paks;0	0
paks	vastuolu	paks;püdel;0	0
paks	vastuolu	rasvane;paks;0.5	0
pala	dom neutr	toit;roog;söök;pala;söögipoolis;toidupoolis;leivapoolis;0	0
pala	dom neutr	pala;suutäis;lõuatäis;amps;0	0.125
pala	dom neutr	pala;0	0
palav	dom neg	kuum;palav;0	0
palav	dom neg	kuumus;kuum;palavus;palav;0	0
palavik	dom neg	palavik;0	0
palavus	dom neg	kuumus;kuum;palavus;palav;0	0
paljas	vastuolu	paljas;katmata;0	0.75
paljas	vastuolu	tühi;lage;paljas;kõle;0	0.375
paljas	vastuolu	alasti;ihualasti;paljas;porgandpaljas;aadamaülikonnas;eevaülikonnas;0.5	0.125
paljas	vastuolu	paljas;pelk;0	0.125
palju	vastuolu	palju;0.25	0
palju	vastuolu	palju;0.25	0
palk	dom neutr	palk;töötasu;palgaraha;ametipalk;0.125	0
pall	dom neutr	pall;0	0
pall	dom neutr	pall;0	0
pall	dom neutr	pall;0	0
paluma	vastuolu	paluma;0	0
palve	dom vastuolu	palve;nõue;nõudmine;0	0
palve	dom vastuolu	petitsioon;palvekiri;palve;0	0
palve	dom vastuolu	palve;0	0
panema	dom neutr	sundima;panema;0	0
pangakaart	dom neutr	kaart;pangakaart;0	0
pank	dom neutr	pank;0	0
pank	dom neutr	rünk;rüngas;rahn;pank;rank;0	0
pank	dom neutr	pangahoone;pank;pangamaja;0	0
pankrot	dom neg	pankrot;kokkuvarisemine;krahh;0	0.625
pankur	vastuolu	pankur;pankiir;0	0
pann	dom neutr	pann;0	0
panus	vastuolu	panus;0.125	0
panus	vastuolu	panus;0	0
panus	vastuolu	panus;0	0
paraad	vastuolu	paraad;0	0
paraad	vastuolu	kaitselöök;paraad;tõrje;pareerimine;0	0
paragrahv	dom neutr	paragrahv;0	0
paragrahv	dom neutr	paragrahv;0.25	0
parandus	vastuolu	parandamine;parendamine;parandus;0	0
parandus	vastuolu	korrektiiv;parandus;õiendus;täpsustus;parand;emendatsioon;0.125	0.25
parandus	vastuolu	remonditöökoda;parandustöökoda;parandus;remontla;0	0
parandus	vastuolu	veaparandus;veaparandus programmile;parandus;0	0
parandus	vastuolu	parandus;muudatus;ümbertegemine;0.25	0.125
parem	dom pos	parem;parempoolne;0	0
parem	dom pos	kõrgekvaliteediline;ülem;parem;0.625	0
parempoolne	dom neutr	parempoolne;0	0
parempoolne	dom neutr	parempoolne;0	0
parempoolne	dom neutr	parem;parempoolne;0	0
parim	dom pos	parim;ületamatu;0.25	0.625
park	dom neutr	park;0	0
parkima	dom neutr	parkima;0	0
parkima	dom neutr	parkima;0	0
parkla	dom neutr	parkla;parkimisplats;0	0
parlament	dom neutr	parlament;0	0
part	dom neutr	part;piilu;0	0
part	dom neutr	part;0	0
partii	dom neutr	partii;rober;0	0
partii	dom neutr	partii;0	0
partii	dom neutr	partii;0	0
partner	dom neutr	partner;0	0
partner	dom neutr	partner;paariline;0	0
partner	dom neutr	partner;partnerarvuti;0	0
pass	dom neutr	pass;0	0
pass	dom neutr	pass;0	0
pass	dom neutr	pass;0.125	0
pass	dom neutr	pass;0	0
pastakas	dom neutr	pastapliiats;pastakas;0	0
pastor	dom neutr	preester;kirikuõpetaja;papp;õpetaja;pastor;hingekarjane;kiriksand;0	0
pea	dom neutr	peagi;peatselt;pea;0	0.125
pea	dom neutr	pea;kolu;peakolu;peanupp;pää;0	0
pea	dom neutr	pea;0.125	0
pea	dom neutr	aju;mõistus;pea;nutt;nupp;0.25	0
pea	dom neutr	pea;0	0
pea	dom neutr	pea;0	0
pealinn	dom neutr	pealinn;0	0
pealkiri	dom neutr	pealkiri;0	0
pealkiri	dom neutr	pealiskiri;pealkiri;pääliskiri;tekst;0	0
pealtvaataja	dom neutr	pealtvaataja;0	0
peamine	dom neutr	primaarne;põhiline;esmatähtis;peamine;0	0.125
peamine	dom neutr	baasiline;põhiline;peamine;0	0.5
peatee	dom neutr	peatee;põhitee;0	0
peatoimetaja	dom neutr	peatoimetaja;0	0
peatuma	dom neutr	peatuma;0.125	0
peatus	dom neutr	peatus;peatuskoht;0	0
peatus	dom neutr	paus;katkestus;vaheaeg;seisak;peatus;seisatus;0.125	0
peatus	dom neutr	peatus;peatumine;0	0
peavalu	dom neg	peavalu;0	0
peavalu	dom neg	tusk;meelehärm;meelepaha;meelekibedus;peavalu;0.25	0
pedagoog	dom neutr	õpetaja;pedagoog;õps;0	0
peegel	dom neutr	peegel;0	0
peegel	dom neutr	peegel;0	0
peegel	dom neutr	peegel;0	0
peegeldama	dom neutr	peegeldama;reflekteerima;0.375	0
peegeldama	dom neutr	peegeldama;0.5	0
peegeldama	dom neutr	peegeldama;peegelduma;0.125	0
peegeldama	dom neutr	peegeldama;kajastama;reflekteerima;0	0
peegeldama	dom neutr	peegeldama;ümber pöörama;0	0
peenike	vastuolu	peenike;sale;0.5	0
peenike	vastuolu	peenike;0.125	0
peenike	vastuolu	peenike;nõrk;0.125	0.25
pehme	vastuolu	pehme;0	0.25
pehme	vastuolu	paindlik;järeleandlik;pehme;0.125	0
pehme	vastuolu	leebe;pehme;hell;õrn;0.25	0
pehme	vastuolu	mahe;leebe;pehme;paitav;sume;1	0
pehme	vastuolu	pehme;õrn;0.125	0.25
pehme	vastuolu	nõtke;sujuv;paindlik;pehme;0	0.125
peitma	vastuolu	varjama;peitma;salastama;0.25	0.25
peituma	dom neutr	sisalduma;leiduma;peituma;kätkema;0	0
peksma	dom neg	peksma;lööma;nüpeldama;kütma;töötlema;malgutama;taguma;rohmima;sahmima;0	0
peksma	dom neg	taguma;klohmima;kolkima;peksma;klobima;vohmima;laduma;tümitama;lohmima;0	0
pensionär	dom neutr	pensionär;0.125	0
perekonnaliige	dom neutr	sugulane;perekonnaliige;pereliige;pereline;0	0
perekonnanimi	dom neutr	perekonnanimi;liignimi;priinimi;pärisnimi;sugunimi;väärnimi;0	0
perekonnaseis	dom neutr	perekonnaseis;0	0.125
pereliige	dom neutr	sugulane;perekonnaliige;pereliige;pereline;0	0
peremees	vastuolu	isand;peremees;valdjas;0	0
peremees	vastuolu	peremees;peremeesorganism;0	0.25
peremees	vastuolu	peremees;0	0
peremees	vastuolu	peremees;0	0
perenaine	dom neutr	perenaine;0	0
perenaine	dom neutr	perenaine;0	0
perenaine	dom neutr	perenaine;0	0
periood	dom neutr	etapp;arenguetapp;arenemisetapp;arengujärk;faas;arengufaas;arenemisfaas;järk;periood;0	0
periood	dom neutr	ajavahemik;periood;0.125	0.125
pesa	vastuolu	kolgas;pärapõrgu;pärapõhi;pesa;0	0
pesa	vastuolu	pesa;pesapaik;0	0
pesa	vastuolu	pesa;pesapaik;0	0.25
pesa	vastuolu	pesa;0	0
pesa	vastuolu	pistikupesa;elektrikontakt;stepsel;pesa;0	0
pesa	vastuolu	pesa;pilu;0	0
pesa	vastuolu	mälupesa;pesa;0	0
pesa	vastuolu	pesa;0	0
pesa	vastuolu	pesa;0	0
pesa	vastuolu	pesa;0	0
pesu	dom neutr	pesemine;pesu;0	0
pesu	dom neutr	aluspesu;alusrõivad;ihupesu;pesu;alusrõivas;0	0
pesu	dom neutr	pesu;0	0
pesu	dom neutr	trobikond;pesu;salkkond;karikond;0	0
petma	dom neg	petma;0	0.25
pettuma	dom neg	pettuma;0	0.25
pettus	dom neg	pettus;kavalus;valskus;sohk;0.625	0
pidama	dom neutr	hoidma;pidama;0	0
pidama	dom neutr	mõtlema;kavatsema;plaanitsema;pidama;0	0
pidama	dom neutr	pühitsema;tähistama;pidama;0	0
pidama	dom neutr	pidama;0	0
pidev	vastuolu	korrapärane;regulaarne;järjepidev;pidev;0	0
pidev	vastuolu	lõppematu;pidev;jätkuv;0	0
pidev	vastuolu	sage;sagedane;alatasane;korduv;frekventne;pidev;0	0
pidev	vastuolu	lakkamatu;katkematu;pidev;jätkuv;0	0
pidžaama	dom neutr	pidžaama;0	0
pidu	dom pos	pidu;pidustus;pidutsemine;üritus;0.25	0.125
pidulik	dom pos	pidulik;tseremoniaalne;0.375	0.25
pidulik	dom pos	pidulik;ülev;pidupäevane;0.625	0.25
pidulik	dom pos	pidupäevane;pidu-;pidulik;peo-;0.25	0.25
pidurdama	dom neutr	takistama;piirama;kammitsema;pärssima;pidurdama;takerdama;talitsema;taltsutama;rahustama;0	0
pidurdama	dom neutr	halvama;pidurdama;0.25	0
pidurdama	dom neutr	pidurdama;0	0
pihk	dom neutr	pihk;peo;peopesa;0	0
pihk	dom neutr	vaik;pihk;0	0
piim	dom neutr	piim;0	0
piim	dom neutr	piim;põiktala;risttala;0	0
piinlik	dom neg	kohmakas;piinlik;ebasobiv;0.5	0.125
piinlik	dom neg	piinlik;ebamugav;plass;0	0.75
piinlik	dom neg	piinlik;äärmine;0.5	0
piirama	dom neutr	piirama;sisse piirama;ümber piirama;blokeerima;0	0
piirama	dom neutr	piirama;0	0
piirama	dom neutr	piirama;ligi tikkuma;0.125	0
piirama	dom neutr	takistama;piirama;kammitsema;pärssima;pidurdama;takerdama;talitsema;taltsutama;rahustama;0	0
piirama	dom neutr	piiristama;piirama;0	0
piirduma	dom neutr	piirduma;rahulduma;0.375	0
piirivalve	dom neutr	piirivalve;piirikaitse;0	0
piirkond	dom neutr	ala;piirkond;0	0
piirkond	dom neutr	piirkond;territoorium;rajoon;0.375	0.125
piirkond	dom neutr	maa-ala;piirkond;0	0
piirkond	dom neutr	piirkond;0	0
piirkond	dom neutr	piirkond;0	0
piisama	vastuolu	jätkuma;piisama;jaguma;aitama;mõikama;avitama;küündima;0	0.5
piisav	dom pos	piisav;küllaldane;jagus;0.125	0
pikaajaline	vastuolu	pikaajaline;kauakestev;0	0
pikaajaline	vastuolu	pikaajaline;0	0
pikaajaline	vastuolu	pikk;pikaajaline;0	0
pikk	dom neutr	pikk;pikakasvuline;0.5	0
pikk	dom neutr	pikk;0	0
pikk	dom neutr	pikk;0.125	0.375
pikk	dom neutr	pikk;pikaajaline;0	0
pikkus	dom neutr	pikkus;kehapikkus;0	0
pikkus	dom neutr	pikkus;vältus;kestus;kestmine;vältamine;0	0
pikkus	dom neutr	pikkus;pikakasvulisus;0.125	0
pikkus	dom neutr	pikkus;0	0
piklik	dom neutr	piklik;pikergune;0.125	0
pilet	dom neutr	pilet;pääse;0	0
pilet	dom neutr	pilet;0	0
pilk	dom neutr	moment;silmapilk;hetk;viiv;pilk;vilk;viivuke;viivukene;0	0
pilk	dom neutr	pilk;pilguheit;0	0
pilk	dom neutr	vaade;silmavaade;pilk;0.25	0.25
pilk	dom neutr	pilk;0	0.375
pill	dom neutr	transpordivahend;veovahend;veok;veoriist;pill;transport;transa;0	0
pill	dom neutr	pill;mänguriist;muusikariist;muusikainstrument;instrument;0	0
pill	dom neutr	nutt;nutmine;itk;pill;tönn;töinamine;töin;0	0.5
pill	dom neutr	tablett;pill;0	0
pill	dom neutr	pill;0	0
pill	dom neutr	pill;0	0
pill	dom neutr	peli;ankrupeli;pill;ankruvinn;0	0
piloot	dom neutr	lendur;piloot;lennukijuht;aviaator;0	0
pilt	dom neutr	foto;ülesvõte;päevapilt;pilt;0	0
pilt	dom neutr	vaade;panoraam;vaatepilt;pilt;vaadend;0	0
pilt	dom neutr	illustratsioon;joonistus;illustreering;pilt;0	0
pilt	dom neutr	pilt;mälupilt;kujutluspilt;0	0
pilt	dom neutr	pilt;0	0
pilv	dom neutr	pilv;0	0
pilv	dom neutr	pilv;0	0
pilvine	dom neg	pilvine;pilves;0	0
pime	dom neg	pime;0	0
pime	dom neg	pimedus;pime;0.125	0.5
pime	dom neg	pime;mittenägija;0	0
pimedus	dom neg	pimedus;pime;0.125	0.5
pimedus	dom neg	pimedus;rumalus;piiratus;harimatus;võhiklus;0.125	0
pimedus	dom neg	pimedus;0	0.75
pimedus	dom neg	pimedus;0	0
pind	dom neutr	pind;väliskiht;pealiskiht;pealis;0	0
pind	dom neutr	pind;välispind;pealispind;0	0
pind	dom neutr	pind;alus;põhi;0	0
pind	dom neutr	pind;pindala;ala;0	0
pind	dom neutr	pind;koht;0	0
pind	dom neutr	pind;0	0
pind	dom neutr	pindlaud;lauapind;pind;0	0
pind	dom neutr	pind;0	0
pinge	dom neg	pinge;0	0
pinge	dom neg	pinge;0	0.375
pinge	dom neg	pinge;pingulolek;0	0
pingutama	dom neutr	vaeva nägema;pingutama;punnitama;ponnistama;0	0.25
pingutama	dom neutr	pressima;pingutama;punnima;0	0.125
pingutus	vastuolu	pressimine;pingutamine;punnimine;press;pingutus;0	0
pingutus	vastuolu	jõupingutus;pingutus;ponnistus;punnitamine;0	0
pipar	dom neutr	pipar;0	0
pirn	dom neutr	pirn;0	0
pirn	dom neutr	elektrilamp;pirn;lambipirn;elektripirn;0	0
pirn	dom neutr	pirnipuu;pirn;0	0
pirn	dom neutr	pirn;0	0
pistma	dom neutr	määrima;pistma;ära ostma;pistist andma;0	0
pistma	dom neutr	pistma;0	0
plaan	dom neutr	kava;programm;plaan;0	0
plaan	dom neutr	plaan;kava;0.125	0
plaan	dom neutr	plaan;0	0
plaan	dom neutr	kaart;skeem;plaan;maakaart;0	0
plaanima	dom neutr	kavandama;planeerima;plaanima;0	0
plaat	dom neutr	plaat;plate;0	0
plaat	dom neutr	laiendplaat;plaat;0	0
plaat	dom neutr	trükivorm;plaat;0.125	0
plahvatus	dom neg	plahvatus;lõhkelaeng;plahvatamine;0	0
plahvatus	dom neg	plahvatus;plahvatamine;0	0
planeerima	dom neutr	kavandama;planeerima;plaanima;0	0
plats	dom neutr	väljak;plats;0	0
plats	dom neutr	mänguväljak;plats;0.125	0.125
pleier	dom neutr	mängija;pleier;0	0
pleier	dom neutr	pleier;mängija;0	0
pliiats	dom neutr	pliiats;0	0
pliiats	dom neutr	krihvel;pliiats;0	0
pliit	dom neutr	pliit;plita;pliita;0	0
ploom	dom neutr	ploom;0	0
ploom	dom neutr	ploomipuu;ploom;0	0
pluss	vastuolu	pluss;plussmärk;0	0
pluss	vastuolu	pluss;0	0
pluss	vastuolu	pluss;0.375	0.125
poeg	vastuolu	poeg;poiss;poja;poju;väikemees;0	0
poiss	dom neutr	poeg;poiss;poja;poju;väikemees;0	0
poiss	dom neutr	peigmees;austaja;kavaler;poiss-sõber;kallim;poiss;0	0
poiss	dom neutr	soldat;poiss;0	0
poliitika	dom neutr	poliitika;0	0
poliitiline	vastuolu	poliitiline;0	0
polikliinik	dom neutr	polikliinik;0	0.5
politsei	dom neutr	politsei;sandarmeeria;korravalve;politseiasutus;0	0
politseinik	dom neutr	politseinik;korravalvur;korrakaitsja;võmm;korravalve;0	0
pomm	dom neg	pomm;lõhkekeha;lõhkeseade;lõhkeseadeldis;0	0
pomm	dom neg	pomm;0	0
pood	dom neutr	pood;kauplus;0	0
pool	dom neutr	pool;külg;0	0
pool	dom neutr	kahendik;pool;0	0
pool	dom neutr	pool;0	0
pool	dom neutr	induktiivpool;pool;0	0
pooldama	dom pos	toetama;pooldama;tervitama;poole hoidma;soosima;0.125	0
poolsaar	dom neutr	poolsaar;0	0
populaarne	vastuolu	kuulus;nimekas;tuntud;nimega;maailmakuulus;legendaarne;populaarne;0.375	0
populaarne	vastuolu	populaarne;menu-;menukas;pop-;popp;0.125	0
populaarsus	vastuolu	populaarsus;üldtuntus;menukus;0.625	0
populaarsus	vastuolu	üldarusaadavus;populaarsus;lihtsustatus;0.25	0.25
porgand	dom neutr	porgand;porken;0	0
porgand	dom neutr	porgand;porganditaim;0	0
positiivne	dom pos	positiivne;0.625	0
positiivne	dom pos	positiivne;0.25	0
positsioon	dom neutr	seisukoht;vaatenurk;positsioon;vaatevinkel;perspektiiv;vaatekoht;vaatepunkt;vaateviis;lähtenurk;rakurss;0	0
positsioon	dom neutr	positsioon;0	0
post	dom neutr	post;postikorrespondents;postisaadetis;0	0
post	dom neutr	postkontor;sidejaoskond;post;postiasutus;sidesõlm;0	0
post	dom neutr	post;tulp;sammas;0	0
post	dom neutr	post;tulp;0	0
post	dom neutr	post;postiside;postiteenus;0	0
post	dom neutr	trümoo;post;0	0
post	dom neutr	post;kandepost;0	0
postkast	dom neutr	postkast;kirjakast;0	0
postkast	dom neutr	elektronpostkast;postkast;0	0
postkast	dom neutr	postkast;0	0
postkontor	dom neutr	postkontor;sidejaoskond;post;postiasutus;sidesõlm;0	0
postmark	dom neutr	postmark;kirjamark;mark;0	0
potentsiaalne	vastuolu	potentsiaalne;võimalik;arvatav;0	0.25
praad	dom neutr	praad;0	0
praam	dom neutr	parv;parvlaev;praam;0	0
praam	dom neutr	praam;parvlaev;0	0
praegune	dom neutr	praegune;käesolev;käimasolev;jooksev;0.125	0
praegune	dom neutr	praegune;olevikuline;nüüdne;0	0.125
praht	vastuolu	prügi;praht;rämps;pühkmed;0	0.125
praht	vastuolu	praht;pahn;prügi;müra;0	0
praktika	dom neutr	praktika;0	0
praktika	dom neutr	praksis;praktika;0	0
praktika	dom neutr	praktika;0	0
praktiline	dom pos	praktiline;asjalik;arvestav;asine;0.125	0
praktiline	dom pos	reaalne;tegelik;tõeline;tõsieluline;praktiline;esemeline;materiaalne;aineline;0.5	0
preemia	dom pos	auhind;preemia;0	0
preemia	dom pos	preemia;0	0
preemia	dom pos	preemia;lisatasu;boonus;0	0
press	dom neutr	pärimine;küsimine;nõudmine;pressimine;press;küsitlus;0	0
press	dom neutr	pressimine;litsumine;surumine;press;0	0
press	dom neutr	pressimine;survetöötlemine;press;0	0
press	dom neutr	pressimine;pingutamine;punnimine;press;pingutus;0	0
press	dom neutr	pressimine;press;0	0
press	dom neutr	surve;pealekäimine;press;0	0
press	dom neutr	ajakirjandus;press;0	0
press	dom neutr	pressimine;press;0	0
pressima	vastuolu	pressima;survetöötlema;0	0
pressima	vastuolu	pressima;pingutama;punnima;0	0.125
prillid	dom neutr	prillid;silmaklaasid;okulaarid;klaasid;0	0
printer	dom neutr	printer;0	0
probleem	dom neg	küsimus;probleem;0	0.625
probleem	dom neg	probleem;mureküsimus;0	0
probleem	dom neg	häda;kimbatus;probleem;mure;vaev;0	0.625
professionaalne	dom pos	professionaalne;elukutseline;0	0
professionaalne	dom pos	professionaalne;pädev;0.625	0
professor	vastuolu	professor;0	0
programm	dom neutr	kava;programm;plaan;0	0
programm	dom neutr	arvutiprogramm;programm;0	0
programm	dom neutr	saatekava;programm;kava;0	0
programm	dom neutr	ainekava;programm;0	0
projekt	dom neutr	ettevõtmine;ülesanne;toimetus;asi;projekt;0	0
projekt	dom neutr	projekt;0.125	0
projekt	dom neutr	projekt;0	0.25
prokurör	dom neutr	prokurör;süüdistaja;0	0
proov	dom neutr	proov;harjutamine;0	0
proov	dom neutr	proov;0.125	0
proovima	dom neutr	püüdma;üritama;katsuma;proovima;0	0
proovima	dom neutr	katsetama;proovima;0.375	0
protest	dom neg	protest;kirjalik protest;0.25	0
protest	dom neg	protest;0	0
protest	dom neg	vastumeel;vastumeelsus;tõrge;protest;0.125	0.625
protest	dom neg	protest;veksliprotest;0	0
protseduur	dom neutr	meetod;protseduur;menetlus;menetlusviis;0	0
protseduur	dom neutr	töötlemine;töötlus;protseduur;0.25	0
protseduur	dom neutr	alamprogramm;rutiin;standardprogramm;protseduur;funktsioon;0	0
protseduur	dom neutr	protseduur;0	0
protsent	dom neutr	sajandik;protsent;0	0
protsent	dom neutr	intress;protsent;kasvik;0	0
protsess	dom neutr	protsess;0	0
protsess	dom neutr	tegum;protsess;ülesanne;0	0
proua	vastuolu	proua;0	0
provints	dom neg	ääremaa;tagamaa;perifeeria;ääreala;provints;piirimaa;servik;0	0
provints	dom neg	provints;0.375	0.125
pruukima	vastuolu	maksma;tarvitsema;pruukima;tasuma;0.5	0.25
pruun	dom neutr	pruun;pruunjas;pruunikas;0	0
prügi	dom neg	prügi;praht;rämps;pühkmed;0	0.125
prügi	dom neg	praht;pahn;prügi;müra;0	0
prügikast	dom neutr	prügikast;prügiurn;pühkmekast;0	0
prügikast	dom neutr	prügikast;0	0
psühholoog	dom neutr	psühholoog;0	0
psühholoogia	dom neutr	psühholoogia;hingeteadus;0	0
psühholoogia	dom neutr	psüühika;hingelaad;sisemaailm;hingeelu;psühholoogia;psüühe;inimhing;0	0
publik	dom neutr	publik;pealtvaatajad;pealtvaatajaskond;publikum;0	0
publik	dom neutr	publik;0	0
publik	dom neutr	publik;0	0
pudel	dom neutr	pudel;0	0
pudel	dom neutr	pudelitäis;pudel;0	0
puder	dom neutr	puder;0	0
puder	dom neutr	puder;püdelik;0	0.25
puhas	dom pos	vooruslik;puhas;0.625	0.125
puhas	dom pos	moraalne;kõlbeline;eetiline;puhas;laitmatu;0.75	0.25
puhas	dom pos	süütu;puhas;ilmsüütu;0.625	0.25
puhas	dom pos	puhas;kasitud;0.5	0.375
puhas	dom pos	läbipaistev;selge;puhas;0	0
puhas	dom pos	ehtne;tõeline;puhas;ehe;0.5	0.375
puhas	dom pos	kordaarmastav;puhtust hoidev;puhas;0	0.375
puhk	dom neutr	kord;puhk;0	0
puhk	dom neutr	puhk;0	0
puhkaja	vastuolu	magaja;puhkaja;tuduja;tudija;0	0
puhkaja	vastuolu	puhkaja;0	0.375
puhkama	dom pos	magama;puhkama;tuduma;tudima;0	0.125
puhkama	dom pos	puhkama;0	0
puhkema	vastuolu	pahvatama;purskuma;puhkema;0	0.125
puhkepäev	dom pos	puhkepäev;0	0
puhkepäev	dom pos	vaba päev;puhkepäev;0	0.5
puhuma	dom neutr	puhuma;0	0
puiestee	dom neutr	puiestee;allee;0	0
pulm	dom pos	abiellumine;pulm;pulmad;abielu sõlmimine;abielu sõlmimise tseremoonia;saaja;paaripanek;0	0
pulm	dom pos	pulm;pulmapidu;0	0
pulm	dom pos	paaritumisaeg;pulm;innaaeg;jooksuaeg;östraalperiood;0	0
punane	dom neutr	punane;0	0.25
punane	dom neutr	kommunistlik;punane;bolševistlik;0	0.125
punane	dom neutr	punasus;puna;punane;verevus;0	0.375
punkt	dom neutr	täpselt;minutipealt;õigeaegselt;punktipealt;parasjagu;punkt;punktipealselt;0.625	0
punkt	dom neutr	punkt;koht;0	0
punkt	dom neutr	punkt;0	0
punkt	dom neutr	punkt;täpp;0.125	0
punkt	dom neutr	punkt;0	0
punkt	dom neutr	punkt;0.125	0
puu	dom neutr	puu;0	0
puu	dom neutr	puu;küttepuu;halg;puuhalg;0	0
puu	dom neutr	ehituspuit;puitmaterjal;puit;puu;0	0
puu	dom neutr	puu;puustruktuur;0	0
puuduma	dom neg	puuduma;ära olema;0.125	0.25
puuduma	dom neg	puuduma;puudu jääma;0.125	0.375
puudus	dom neg	puudus;vaegus;nappus;defitsiit;puudujääk;0.125	0.125
puudus	dom neg	vähesus;nappus;puudus;ebapiisavus;vajak;puudumine;0	0.125
puutuma	dom neutr	juurde kuuluma;puutuma;seotud olema;0	0
puuvili	dom neutr	puuvili;frukt;0	0
põder	dom neutr	põder;0	0
põhi	dom neutr	pind;alus;põhi;0	0
põhi	dom neutr	põhi;põhjamaa;põhjala;0	0
põhi	dom neutr	põhi;N;P;põhjakaar;0	0
põhi	dom neutr	põhi;põhjaosa;0	0
põhi	dom neutr	baas;põhi;0	0
põhi	dom neutr	foon;tagapõhi;taust;põhi;0	0
põhikool	dom neutr	põhikool;0	0
põhiline	dom neutr	primaarne;põhiline;esmatähtis;peamine;0	0.125
põhiline	dom neutr	baasiline;põhiline;peamine;0	0.5
põhiline	dom neutr	fundamentaalne;peaasjalik;põhiline;põhimine;0	0.125
põhiline	dom neutr	oluline;põhiline;olemuslik;0	0
põhimõte	dom neutr	põhimõte;printsiip;0.75	0
põhinema	dom neutr	rajanema;põhinema;toetuma;baseeruma;tuginema;tugema;põhjenema;0	0
põhiseadus	dom neutr	konstitutsioon;põhiseadus;0	0
põhiseadus	dom neutr	põhikiri;põhiseadus;statuut;0	0
põhjalik	dom pos	sügav;põhjalik;igakülgne;keskendumisvõimeline;0.25	0
põhjalik	dom pos	ammendav;põhjalik;täielik;kõikehõlmav;üksikasjalik;igakülgne;0.375	0
põhjendus	dom neutr	argumenteerimine;põhjendus;0.125	0
põhjus	dom neutr	põhjus;põhjustaja;tekitaja;esilekutsuja;0	0
põhjus	dom neutr	põhjus;ettekääne;ajend;0	0
põletik	dom neg	põletik;inflammatsioon;0	0.625
põletik	dom neg	põletik;0.375	0
põllumajandus	dom neutr	põllumajandus;0	0
põllumees	dom neutr	põllumees;põldur;põlluharija;põldnik;0	0
põlv	dom neutr	inimpõlv;generatsioon;põlv;inimiga;0	0
põlvkond	dom neutr	põlvkond;sugupõlv;generatsioon;0	0
põlvkond	dom neutr	põlvkond;generatsioon;sugupõlv;0	0
põlvkond	dom neutr	põlvkond;0	0
põnev	dom pos	huvitav;huvipakkuv;huviäratav;huvitekitav;põnev;meelihaarav;meeliköitev;0.375	0
põnev	dom pos	põnev;erutav;haarav;kaasakiskuv;0.375	0
põrand	dom neutr	põrand;0	0
põsk	dom neutr	põsk;pale;palg;0	0
põsk	dom neutr	palend;avapõsk;põsk;0	0
põud	dom neg	põud;0.125	0
põõsas	dom neutr	põõsas;põõsastaim;0	0
päev	dom neutr	päev;tähtpäev;0	0
päev	dom neutr	päike;päev;päikene;päikesepaiste;0	0
päev	dom neutr	tööpäev;päev;0	0
päev	dom neutr	päev;kalendripäev;0	0
päev	dom neutr	päev;0	0
päevakord	dom neutr	päevakord;0	0
päevakord	dom neutr	päevakord;0.125	0.25
päevik	dom neutr	päevik;päevaraamat;0	0
päevik	dom neutr	päevik;žurnaal;0	0
päevitama	vastuolu	päevitama;päikest võtma;pruunistama;0	0
päike	dom pos	päike;päev;päikene;päikesepaiste;0	0
päikeseline	dom pos	päikeseline;päikeseküllane;päikesepaisteline;päikeserikas;päikesepaistene;päikeserohke;0.5	0
päikeseloojang	vastuolu	päikeseloojang;0	0
päikesetõus	vastuolu	päikesetõus;0	0
pärastlõuna	dom neutr	pärastlõuna;õhtupoolik;0	0
pärinema	dom neutr	pärinema;pärit olema;põlvnema;0	0
päritolu	dom neutr	päritolu;põlvnemine;pärinemine;sünnipära;põlvnevus;0	0
päritolu	dom neutr	päritolu;lähtekoht;allikas;provenients;0	0
pääs	dom neutr	ligipääs;juurdepääs;pääs;0	0
pääs	dom neutr	pääs;värav;0	0
pääs	dom neutr	juurdepääs;pääs;0	0
pääsema	dom pos	pääsema;0	0
päästeamet	dom neutr	päästeamet;0.25	0
päästma	dom pos	päästma;0.5	0
pööning	dom neutr	pööning;0.25	0
pöörama	dom neutr	pöörama;konjugeerima;0	0
pöörduma	dom neutr	pöörduma;käänduma;0	0
pöörduma	dom neutr	pöörduma;konjugeeruma;0	0
